Date,Open,High,Low,Close,Adj Close,Volume,EMA10,EMA30,ATR,ADX,RSI,MACD,MACDsignal,ClgtEMA10,EMA10gtEMA30,MACDSIGgtMACD,target_cls
2011-07-29,1297.75,1300.75,1278.5,1288.5,1288.5,2889931,1311.6006332244665,1312.3867926552246,20.231906503865456,14.277901987030727,41.00688250447722,-0.0375313223830744,4.069571496010706,-1,-1,1,0
2011-08-01,1306.0,1309.75,1270.25,1279.75,1279.75,3020191,1305.8096090018362,1310.281193129081,21.60819889644649,14.667854074141768,38.49433924703033,-2.659995697293425,2.72365805734988,-1,-1,1,0
2011-08-02,1279.75,1285.0,1246.75,1247.25,1247.25,3293753,1295.1624073651387,1306.214664540108,22.79689897527174,15.944923688949624,30.91703644232076,-7.276912279376575,0.7235439900045888,-1,-1,1,1
2011-08-03,1248.25,1258.0,1230.25,1254.5,1254.5,3815275,1287.769242389659,1302.8782345697784,23.15069190560948,17.649593493169963,34.03636884851158,-10.232879262155166,-1.4677406604273622,-1,-1,1,0
2011-08-04,1254.25,1264.25,1193.25,1198.75,1198.75,5039775,1271.5839255915391,1296.1602839523734,26.56849962663737,20.11976608051064,24.77312588497092,-16.87948724852413,-4.5500899780467154,-1,-1,1,0
2011-08-05,1199.5,1219.0,1163.25,1197.75,1197.75,6160540,1258.1595754839866,1289.811233374801,28.652892510448986,22.934470984545406,24.643568183117708,-21.974356898830138,-8.0349433622034,-1,-1,1,0
2011-08-08,1167.25,1189.0,1109.5,1111.25,1111.25,6173318,1231.4487435778071,1278.291153802233,32.90982875970263,26.206027548859964,16.57074736401966,-32.61592876845634,-12.951140443453989,-1,-1,1,1
2011-08-09,1113.0,1175.5,1077.0,1171.75,1171.75,6285917,1220.5944265636604,1271.4175309762827,37.594840991152445,29.532105810261964,33.082262361269,-35.755440304277954,-17.512000415618783,-1,-1,1,0
2011-08-10,1171.0,1178.75,1113.75,1123.5,1123.5,4925051,1202.9408944611766,1261.8744644616838,39.55235234892727,32.45143801529072,28.275946126420017,-41.656705008362906,-22.340941334167606,-1,-1,1,1
2011-08-11,1123.0,1184.0,1103.0,1168.5,1168.5,4482222,1196.6789136500536,1255.8503054641558,42.512898609718185,35.26067153874242,37.40923657236514,-42.21573912115469,-26.315900891565025,-1,-1,1,1
2011-08-12,1168.25,1186.75,1146.75,1176.75,1176.75,2720118,1193.0554748045893,1250.7470599503392,42.33340585188117,37.71386276648129,38.9442601724943,-41.51451810842855,-29.35562433493773,-1,-1,1,1
2011-08-15,1179.75,1201.75,1176.25,1198.5,1198.5,2002026,1194.0453884764822,1247.376281889027,41.13101971960395,39.15304173103573,42.918808946092106,-38.75698576958689,-31.23589662186756,1,-1,1,0
2011-08-16,1196.5,1201.5,1177.5,1192.25,1192.25,2556621,1193.718954208031,1243.819747573606,39.90737545391795,40.48942219812199,42.071283906710896,-36.65342640702352,-32.31940257889875,-1,-1,1,0
2011-08-17,1191.75,1206.75,1181.5,1190.0,1190.0,2112805,1193.0427807156616,1240.3475057946637,38.860420064352375,41.422106550052725,41.75164060622289,-34.76712290180126,-32.80894664347925,-1,-1,1,0
2011-08-18,1189.5,1190.0,1128.25,1143.5,1143.5,3809916,1184.0350024037232,1234.0992796143628,40.49539005975578,43.051119720732494,35.7127370376651,-36.60244496578048,-33.5676463079395,-1,-1,1,0
2011-08-19,1143.75,1153.25,1117.5,1124.0,1124.0,3583223,1173.1195474212282,1226.9961002844038,40.15643362691608,44.685424186080425,33.52299146226171,-39.17880903339051,-34.6898788530297,-1,-1,1,0
2011-08-22,1122.0,1146.5,1111.25,1123.25,1123.25,2714560,1164.0523569810048,1220.3028034918616,39.80597408213635,46.27343338359793,33.438068908558165,-40.81067479538251,-35.91403804150026,-1,-1,1,1
2011-08-23,1123.5,1160.75,1118.5,1158.5,1158.5,3338118,1163.042837529913,1216.3155258472254,39.98054736198376,46.95684083502882,41.0028112131542,-38.81215737477351,-36.49366190815491,-1,-1,1,1
2011-08-24,1159.0,1176.75,1142.5,1172.0,1172.0,2616278,1164.671412524474,1213.4564596635337,39.571222550413495,46.76459413050332,43.64439663653019,-35.72714050820196,-36.34035762816432,1,-1,-1,0
2011-08-25,1171.5,1188.5,1153.0,1157.5,1157.5,3198280,1163.3675193382062,1209.8463654916925,39.28042093966968,46.01432109404233,41.49532247561761,-34.05965275794574,-35.88421665412061,-1,-1,-1,1
2011-08-26,1157.0,1179.75,1132.75,1176.0,1176.0,3053686,1165.6643340039868,1207.6627290083577,39.83181944397898,45.74271005966921,45.20272930881504,-30.889288819620333,-34.88523108722055,1,-1,-1,1
2011-08-29,1175.5,1208.75,1172.25,1208.0,1208.0,1832857,1173.3617278214438,1207.6844884271732,39.59383234083763,44.21192930038352,50.98825414569384,-25.50066420902772,-33.00831771158199,1,-1,-1,0
2011-08-30,1208.0,1218.75,1193.5,1204.75,1204.75,2576230,1179.068686399363,1207.495166593162,38.569272887920654,42.39398506456374,50.40617022565483,-21.247460719714127,-30.656146313208417,1,-1,-1,1
2011-08-31,1204.25,1229.75,1201.25,1217.75,1217.75,3159833,1186.1016525085695,1208.156768748442,37.85003911021204,40.279707115827016,52.73072138918136,-16.636005442107034,-27.85211813898814,1,-1,-1,0
2011-09-01,1218.0,1228.5,1200.75,1201.25,1201.25,2656315,1188.8558975070116,1207.7111707646714,37.128607745196895,38.33173060628566,49.5558120052635,-14.149697114157108,-25.11163393402193,1,-1,-1,0
2011-09-02,1201.0,1203.25,1168.5,1169.25,1169.25,2427798,1185.2911888693732,1205.229804908886,36.95870719196854,37.42760248315786,44.020146693748906,-14.593191192097947,-23.007945385637136,-1,-1,-1,0
2011-09-06,1165.0,1166.75,1136.0,1164.5,1164.5,3522564,1181.5109727113054,1202.6020755599257,36.69379953539936,37.31248189138603,43.24787814666527,-15.153271268067556,-21.43701056212322,-1,-1,-1,1
2011-09-07,1164.5,1199.75,1163.75,1199.0,1199.0,2595150,1184.6907958547044,1202.3696835883177,36.64424242572797,35.94602046565251,50.0958739427224,-12.667256840202526,-19.68305981773908,1,-1,-1,0
2011-09-08,1199.25,1203.75,1182.0,1185.75,1185.75,2136073,1184.8833784265764,1201.2974459374582,35.5803679667474,34.53647682975436,47.71457505881849,-11.632148592271506,-18.072877572645567,1,-1,-1,0
2011-09-09,1185.75,1194.0,1146.75,1158.0,1158.0,1615259,1179.995491439926,1198.50406232859,36.41391311197973,34.0449384279784,43.09434090278938,-12.902281462499332,-17.03875835061632,-1,-1,-1,1
2011-09-12,1143.5,1164.0,1129.5,1163.25,1163.25,1148718,1176.9508566326667,1196.2296066944873,36.2772050325526,33.93545029677511,44.195283887556805,-13.331561842734573,-16.29731904903997,-1,-1,-1,1
2011-09-13,1162.75,1176.75,1145.0,1171.5,1171.5,1129051,1175.9597917903636,1194.6341481980687,35.95383324451313,33.353610771088604,45.96444867218738,-12.857846336164355,-15.609424506464848,-1,-1,-1,1
2011-09-14,1171.25,1202.5,1154.25,1188.5,1188.5,868479,1178.239829646661,1194.238396701419,36.83213086990504,31.920471425741148,49.51609704514983,-10.984048189009172,-14.684349242973711,1,-1,-1,1
2011-09-15,1189.0,1212.0,1182.25,1210.75,1210.75,457743,1184.1507697109046,1195.30366143036,36.32626437919754,30.28234252374641,53.79655748652197,-7.615869604326235,-13.270653315244218,1,-1,-1,1
2011-09-16,1210.0,1216.0,1201.5,1216.739990234375,1216.739990234375,2661191,1190.0760825333537,1196.6866503854576,34.767245494969146,28.629418177330905,54.90508361220292,-4.412358733193514,-11.498994398834077,1,-1,-1,0
2011-09-19,1199.25,1203.75,1181.5,1197.75,1197.75,2446620,1191.4713402545622,1196.7552535863958,34.801012976355274,27.648729525612545,50.748132000525295,-3.3670732690002296,-9.872610172867308,1,-1,-1,0
2011-09-20,1196.75,1214.5,1185.25,1196.0,1196.0,2614553,1192.2947329355509,1196.7065275485638,34.40451204947276,26.359480702432297,50.369663748596274,-2.649347355242071,-8.427957609342261,1,-1,-1,0
2011-09-21,1196.5,1203.75,1155.0,1155.75,1155.75,3254771,1185.650236038178,1194.0641709325275,35.4291897602247,25.954307654367422,42.5159693494202,-5.267660700813394,-7.795898227636488,-1,-1,-1,0
2011-09-22,1155.25,1159.0,1106.75,1123.5,1123.5,4741905,1174.3501931221456,1189.5116437755903,36.63067620592294,26.56393689067203,37.47417072831164,-9.831665051892742,-8.20305159248774,-1,-1,1,1
2011-09-23,1124.25,1138.5,1102.0,1129.75,1129.75,3365634,1166.2410670999373,1185.6560538545846,36.62134219121416,27.2147881751638,38.98428596518109,-12.79683467109271,-9.121808208208734,-1,-1,1,1
2011-09-26,1122.0,1159.0,1115.0,1158.5,1158.5,3089036,1164.833600354494,1183.9040503800952,37.148389177556005,27.066568771735074,45.50439183755309,-12.680693094442177,-9.833585185455425,-1,-1,1,1
2011-09-27,1157.5,1190.0,1155.0,1169.5,1169.5,3258954,1165.682036653677,1182.974756807186,36.99493280773057,25.92542873644988,47.80266071050345,-11.5676967811753,-10.180407504599398,1,-1,1,0
2011-09-28,1169.0,1181.75,1143.5,1148.75,1148.75,2802438,1162.6034845348263,1180.766707980916,37.08458046432124,25.13840731100604,44.03039710866946,-12.219136173559718,-10.58815323839146,-1,-1,1,1
2011-09-29,1148.25,1170.75,1133.5,1156.25,1156.25,2975702,1161.4483055284943,1179.184984885373,37.09639614544116,24.64248700310216,45.69837628557752,-11.991983148521058,-10.86891922041738,-1,-1,1,0
2011-09-30,1157.25,1159.75,1121.5,1126.0,1126.0,2980938,1155.0031590687684,1175.7536955379296,37.17879642076679,24.45992301134554,40.4608928749804,-14.090458890744005,-11.513227154482705,-1,-1,1,0
2011-10-03,1123.0,1133.5,1085.25,1086.25,1086.25,3504183,1142.5025846926287,1169.9792635677406,37.9695966764263,25.03616617645547,34.814417242109485,-18.74492895783351,-12.959567515152866,-1,-1,1,1
2011-10-04,1087.5,1119.75,1068.0,1113.5,1113.5,4190407,1137.2293874757872,1166.3354401117574,38.9539111995387,25.880948124025817,40.90306703738584,-20.00418694250084,-14.36849140062246,-1,-1,1,1
2011-10-05,1114.5,1141.25,1106.5,1135.0,1135.0,3039981,1136.8240442983713,1164.3137988142246,38.65363182814309,25.8891389027386,45.24839846499626,-19.047717421171683,-15.304336604732304,-1,-1,1,1
2011-10-06,1135.0,1160.5,1129.0,1157.5,1157.5,2903759,1140.583308971395,1163.874198890726,38.14265812613287,25.25670353895243,49.43834059521937,-16.28640691390615,-15.500750666567074,1,-1,1,0
2011-10-07,1157.25,1173.75,1144.75,1155.0,1155.0,2865466,1143.2045255220503,1163.3016699300342,37.48961111712338,24.25081579640886,48.989741371064525,-14.136817121445802,-15.22796395754282,1,-1,-1,1
2011-10-10,1157.75,1192.25,1156.5,1191.0,1191.0,1776333,1151.8946117907683,1165.0886589668062,37.47249603732886,22.760710435877936,55.28222373690102,-9.4197673738322,-14.066324640800696,1,-1,-1,0
2011-10-11,1190.5,1194.75,1180.75,1189.5,1189.5,1953734,1158.7319551015378,1166.663584194754,35.795889177519655,21.3025425946266,54.97790679988312,-5.73638347044448,-12.400336406729451,1,-1,-1,1
2011-10-12,1187.5,1216.0,1180.75,1198.25,1198.25,2559219,1165.9170541739854,1168.7014174725118,35.756897093411105,20.231336264904744,56.48279116226802,-2.08716379148882,-10.337701883681326,1,-1,-1,0
2011-10-13,1198.5,1204.25,1185.25,1198.0,1198.0,2316227,1171.7503170514426,1170.5916486033177,34.559975872453165,19.23664467302016,56.42475966130064,0.7757537779662016,-8.115010751351821,1,1,-1,1
2011-10-14,1197.5,1221.5,1193.0,1219.25,1219.25,2244214,1180.3866230420897,1173.7308970805227,34.12712045299222,18.80637154011016,60.17064544860139,4.705096559984213,-5.550989289084614,1,1,-1,0
2011-10-17,1218.25,1230.75,1193.5,1194.0,1194.0,2385603,1182.8617824889825,1175.038581139844,34.35018327777849,18.659963220433884,54.207675058217305,5.715777126408739,-3.2976360059859435,1,1,-1,1
2011-10-18,1194.0,1229.75,1185.5,1223.0,1223.0,2978540,1190.159640218258,1178.132866227596,35.057313043651455,18.218454697257112,59.207754393723775,8.755874127152538,-0.8869339793582474,1,1,-1,0
2011-10-19,1222.75,1227.25,1201.5,1206.5,1206.5,2430802,1193.130614724029,1179.9630038903315,34.39250496910493,17.8084824971644,55.494900109368,9.721695149078188,1.2347918463290393,1,1,-1,1
2011-10-20,1206.75,1216.25,1192.5,1210.0,1210.0,2898123,1196.1977756832966,1181.9008746070845,33.63232604274029,17.061251203300507,56.12343689540194,10.646806261423537,3.117194729347939,1,1,-1,1
2011-10-21,1208.75,1235.75,1208.0,1235.25,1235.25,2115010,1203.2981801045155,1185.3427536646918,33.212159896830265,17.004124514658212,60.46170942303573,13.264522303729336,5.146660244224218,1,1,-1,1
2011-10-24,1229.75,1252.5,1226.75,1247.0,1247.0,2006311,1211.243965540058,1189.3206405250344,32.679148475628104,17.439910574218203,62.328347284481225,16.101598720877973,7.337647939554969,1,1,-1,0
2011-10-25,1247.0,1254.5,1222.25,1224.5,1224.5,2635786,1213.654153623684,1191.5902766201934,32.64849501308324,17.641453304370884,56.79855516974752,16.346013592195277,9.139321070083032,1,1,-1,1
2011-10-26,1225.0,1242.5,1216.5,1237.5,1237.5,2697660,1217.9897620557413,1194.5521942576004,32.173602512148726,17.563966818832444,59.05867075499637,17.38826440485468,10.78910973703736,1,1,-1,1
2011-10-27,1238.0,1289.25,1237.5,1282.5,1282.5,3324091,1229.7188962274247,1200.226246240981,33.57191661842382,18.75818937640945,65.74013785742987,21.596429407310325,12.950573671091954,1,1,-1,0
2011-10-28,1282.25,1284.25,1272.75,1281.0,1281.0,1932702,1239.042733276984,1205.4374561609177,31.995351145679265,19.867110322730955,65.35725394346854,24.52765350430764,15.26598963773509,1,1,-1,0
2011-10-31,1280.0,1280.75,1245.25,1249.25,1249.25,2239270,1240.898599953896,1208.2640718924713,32.263540349559314,19.68269160053052,57.69725334602116,24.01191564862961,17.015174839913996,1,1,-1,0
2011-11-01,1247.5,1248.0,1208.5,1224.5,1224.5,3666184,1237.9170363259148,1209.3115511252151,32.869716038876504,18.333094951712216,52.528929547317446,21.359848489353453,17.884109569801886,-1,1,-1,1
2011-11-02,1223.5,1238.75,1216.5,1234.25,1234.25,2264238,1237.2503024484756,1210.920483310685,32.11116489324247,17.07989806352379,54.26688813864386,19.816378794885168,18.270563414818543,-1,1,-1,1
2011-11-03,1234.25,1259.75,1213.5,1255.75,1255.75,2822923,1240.6138838214802,1213.812710193867,33.12108168658229,16.470684254590132,57.92496954773746,20.09637970326617,18.635726672508067,1,1,-1,0
2011-11-04,1255.75,1258.75,1234.5,1251.0,1251.0,2243027,1242.502268581211,1216.2118901813592,32.48743299468356,15.904985717723164,56.84318481361476,19.70781768329925,18.850144874666302,1,1,-1,1
2011-11-07,1251.0,1259.5,1232.0,1257.5,1257.5,1982159,1245.2291288391723,1218.8756392019166,32.13118778077759,15.28175064196132,57.99913132192707,19.697316753885843,19.01957925051021,1,1,-1,1
2011-11-08,1257.5,1275.25,1248.5,1273.25,1273.25,2241483,1250.3238326865958,1222.3836624792125,31.74681722500776,15.226391386519383,60.7429646885802,20.72102894019872,19.35986918844792,1,1,-1,0
2011-11-09,1273.25,1274.0,1222.75,1225.75,1225.75,3248837,1245.8558631072146,1222.6008455450694,33.139901708935774,14.176938701103609,50.11066193108103,17.4977717763104,18.98744970602041,-1,1,1,1
2011-11-10,1226.25,1245.0,1218.25,1237.5,1237.5,2584328,1244.3366152695392,1223.5620813163553,32.683480158297506,13.287363770788073,52.33333241090352,15.710344975243515,18.332028759865032,-1,1,1,1
2011-11-11,1237.5,1264.75,1233.75,1261.5,1261.5,1603127,1247.4572306750774,1226.0096889733643,32.56323157556197,12.912214412225907,56.58772839183214,16.0454340060287,17.874709809097766,1,1,1,0
2011-11-14,1264.25,1270.75,1243.5,1252.5,1252.5,1889071,1248.3740978250632,1227.7187412976637,32.1837150344504,12.763751289300744,54.61901308377727,15.407165480222147,17.381200943322643,1,1,1,1
2011-11-15,1251.5,1262.25,1234.0,1254.0,1254.0,2243400,1249.3969891295972,1229.4143063752338,31.90273538913252,12.235385010640757,54.90063375541263,14.851175433163007,16.875195841290715,1,1,1,0
2011-11-16,1254.5,1258.75,1230.5,1231.0,1231.0,2711882,1246.052082015125,1229.5166091897347,31.641825718480195,11.600290971839884,49.79768712701586,12.41156869620022,15.982470412272615,-1,1,1,0
2011-11-17,1231.25,1241.75,1206.5,1214.75,1214.75,3096973,1240.3607943760114,1228.563924725881,31.899552452874467,11.449292228061417,46.508516750937154,9.062457221984914,14.598467774215075,-1,1,1,0
2011-11-18,1215.0,1229.75,1208.75,1214.0,1214.0,2178618,1235.567922671282,1227.62431667905,31.121012991954863,11.30907910883855,46.35632930847719,6.275404560169591,12.93385513140598,-1,1,1,0
2011-11-21,1208.0,1209.0,1180.5,1190.75,1190.75,2401770,1227.4192094583218,1225.245328506208,31.29094063538665,12.115843576004083,41.79096815527529,2.1656008557827136,10.780204276281326,-1,1,1,0
2011-11-22,1190.75,1199.0,1179.25,1182.75,1182.75,2306860,1219.2975350113545,1222.5036944090334,30.46658773285904,12.902897355898128,40.31955856781704,-1.7171866716519162,8.280726086694678,-1,-1,1,0
2011-11-23,1182.75,1185.0,1158.5,1160.0,1160.0,2325948,1208.5161650092898,1218.4711979955473,30.183260037654826,14.23337374702584,36.39517818217254,-6.554502407714381,5.313680387812866,-1,-1,1,0
2011-11-25,1160.25,1173.75,1147.5,1153.5,1153.5,1518196,1198.5132259166917,1214.2795078022862,29.90231289210805,15.755863954811383,35.33689864761957,-10.788245478330737,2.093295214584145,-1,-1,1,1
2011-11-28,1172.0,1196.25,1169.25,1191.0,1191.0,2362657,1197.1471848409296,1212.7776040731064,30.820004828386043,16.06115666946985,45.23133959294395,-10.99088468774994,-0.5235407658826716,-1,-1,1,1
2011-11-29,1190.75,1206.0,1186.25,1196.5,1196.5,2423915,1197.0295148698517,1211.7274360683898,30.02929019778704,15.909818511424318,46.52378293340754,-10.58564891521246,-2.535962395748629,-1,-1,1,1
2011-11-30,1195.0,1246.75,1183.0,1246.0,1246.0,3298494,1205.9332394389694,1213.938569225268,32.43791232651654,15.290105968766918,56.478155294857565,-6.1988043764413305,-3.2685307918871698,1,-1,1,0
2011-12-01,1243.75,1251.0,1235.75,1243.5,1243.5,2110759,1212.763559540975,1215.8457583075087,31.21020430319393,14.850146105735757,55.91207465094402,-2.8906064685556885,-3.1929459272208733,1,-1,-1,0
2011-12-02,1243.5,1262.75,1242.0,1243.5,1243.5,2179603,1218.3520032607976,1217.6299029328306,30.4630468529658,14.814084728613537,55.91207465094401,-0.2657721365251291,-2.6075111690817243,1,1,-1,1
2011-12-05,1248.0,1266.25,1248.0,1255.0,1255.0,2333966,1225.015275395198,1220.040876937164,29.91211493489681,14.891190546351016,58.149877067416014,2.7111296579323607,-1.5437830036789073,1,1,-1,0
2011-12-06,1253.25,1265.75,1245.25,1255.0,1255.0,2187368,1230.467043505162,1222.2963042315405,29.239821010975607,14.838083059687875,58.14987706741602,5.012564059197302,-0.2325135911036653,1,1,-1,1
2011-12-07,1255.5,1268.0,1244.0,1264.0,1264.0,2724649,1236.5639446860416,1224.9868652488606,28.865548081620208,14.869100656480892,59.99299105470959,7.476507660653397,1.3092906592477471,1,1,-1,0
2011-12-08,1263.75,1272.0,1230.75,1236.0,1236.0,2442801,1236.4614092885795,1225.6973900715147,29.750151790075908,14.266336813476215,52.27894113568639,7.088127204122884,2.4650579682227747,-1,1,-1,1
2011-12-09,1235.5,1260.5,1228.5,1258.75,1258.75,1143695,1240.5138803270197,1227.8298165185138,29.910855233641914,13.601465003173862,57.1050403577807,8.51787895807638,3.675622166193496,1,1,-1,0
2011-12-12,1256.0,1260.5,1226.0,1235.25,1235.25,908998,1239.5568111766522,1228.3085380334485,30.23865128838177,12.862009885095285,51.33031601821165,7.6663411133611135,4.47376595562702,-1,1,-1,0
2011-12-13,1235.0,1249.75,1218.5,1226.25,1226.25,1000947,1237.1373909627157,1228.1757291280646,30.3108904820688,12.079798397105522,49.27516276448946,6.193867404671209,4.817786245435857,-1,1,-1,0
2011-12-14,1226.0,1232.5,1209.0,1212.5,1212.5,593669,1232.6578653331308,1227.1643917649635,29.824398304778168,11.800628768763984,46.22981231367254,3.872768431712757,4.628782682691237,-1,1,1,1
2011-12-15,1212.75,1227.0,1204.5,1218.0,1218.0,327313,1229.9927989089251,1226.5731406833531,29.30122699729401,11.748218289179906,47.62420317470856,2.4488559209137293,4.192797330335735,-1,1,1,1
2011-12-16,1218.25,1229.25,1217.25,1224.0,1224.0,2189561,1228.9031991073025,1226.4071316070078,28.065425068915868,11.567105358531071,49.172710174177695,1.7839802395651532,3.7110339121816174,-1,1,1,0
2011-12-19,1212.0,1219.75,1195.5,1199.0,1199.0,1683745,1223.4662538150656,1224.638929567846,28.09646613542188,12.3590988650919,43.41329108615303,-0.7515660092358303,2.818513927898129,-1,-1,1,1
2011-12-20,1199.0,1237.25,1198.75,1236.0,1236.0,1825749,1225.7451167577808,1225.371901853791,28.83957569717746,12.09831746891326,52.31516120835892,0.2220267133186553,2.2992164849822343,1,1,1,1
2011-12-21,1236.0,1249.0,1223.0,1236.25,1236.25,1986543,1227.6550955290934,1226.0737146374177,28.636748861664785,11.266241868846564,52.369683393591856,1.0022258353963025,2.039818355065048,1,1,1,1
2011-12-22,1236.0,1251.0,1232.25,1249.0,1249.0,1333614,1231.5359872510764,1227.5528298221004,27.93055251440301,10.527968685189858,55.18404836897999,2.6191655938855547,2.1556878028291493,1,1,-1,1
2011-12-23,1249.5,1260.75,1248.75,1260.25,1260.25,693965,1236.7567168417895,1229.6623246722877,26.79265590623137,10.318381266627217,57.566545358633206,4.7535865944812485,2.6752675611595693,1,1,-1,0
2011-12-27,1260.5,1264.0,1256.0,1260.25,1260.25,508261,1241.0282228705553,1231.635723080527,25.45032334150056,10.279370416747456,57.566545358633206,6.371681833187267,3.4145504155651087,1,1,-1,0
2011-12-28,1260.0,1264.5,1243.0,1244.5,1244.5,1013536,1241.659455075909,1232.4656764301703,25.16815738853624,9.56997691951763,52.99239255829467,6.310398252878031,3.993719983027693,1,1,-1,1
2011-12-29,1244.0,1258.5,1243.75,1257.5,1257.5,878740,1244.5395541530163,1234.0807940798368,24.42400328935508,8.91125438637565,56.09349989107505,7.227507718414927,4.64047753010514,1,1,-1,0
2011-12-30,1256.75,1260.5,1250.75,1252.5,1252.5,692364,1245.986907943377,1235.2691299456535,23.375860197258284,8.365884776514992,54.601514151278565,7.464815616275246,5.205345147339161,1,1,-1,1
2012-01-03,1274.75,1280.0,1270.25,1272.0,1272.0,1565370,1250.716561044581,1237.638863497547,23.67044161173984,8.883679353762451,59.16346223654672,9.121227039199766,5.988521525711282,1,1,-1,1
2012-01-04,1272.0,1274.75,1262.75,1273.0,1273.0,1419339,1254.768095400112,1239.9202271428665,22.836838639472703,8.895868897286205,59.388836579531855,10.394811749021528,6.869779570373331,1,1,-1,0
2012-01-05,1273.25,1278.0,1259.75,1273.0,1273.0,1819520,1258.082987145546,1242.054406036875,22.5092073080818,9.07477619016426,59.388836579531855,11.27417513422074,7.750658683142813,1,1,-1,1
2012-01-06,1273.25,1282.25,1266.75,1274.25,1274.25,1691991,1261.022444028174,1244.13154113127,22.008549643218817,9.462767249465912,59.71118049840448,11.934369522804444,8.58740085107514,1,1,-1,1
2012-01-09,1274.75,1277.75,1267.25,1275.5,1275.5,1438170,1263.6547269321425,1246.155312671188,21.186510382988903,9.823044661674588,60.052645936476864,12.415326727275442,9.3529860263152,1,1,-1,1
2012-01-10,1275.0,1292.0,1274.5,1286.0,1286.0,1531383,1267.717503853571,1248.7259376601437,20.92318821277541,10.890207634134182,62.8973135950025,13.488266682604262,10.180042157573013,1,1,-1,1
2012-01-11,1286.0,1289.5,1279.25,1288.25,1288.25,1800297,1271.4506849711036,1251.275877165941,20.1608176261486,11.881144679989516,63.49717088901608,14.354663893387624,11.014966504735934,1,1,-1,1
2012-01-12,1288.25,1297.5,1280.75,1291.75,1291.75,1755528,1275.141469521812,1253.8871108971705,19.917187795709413,13.190665017627111,64.45974318870269,15.14908149279472,11.841789502347693,1,1,-1,0
2012-01-13,1292.0,1295.0,1272.75,1289.0,1289.0,2115831,1277.661202336028,1256.152458581224,20.083817238873028,13.733452500474373,63.05285075504412,15.379476119192988,12.54932682571675,1,1,-1,1
2012-01-17,1285.25,1302.5,1281.25,1289.25,1289.25,1837834,1279.76825645675,1258.2877838340482,20.16711600752496,14.62276144582661,63.13163116651816,15.404663064442955,13.120394073461991,1,1,-1,1
2012-01-18,1289.0,1304.25,1286.5,1302.25,1302.25,2008751,1283.8558461918865,1261.1240558447548,19.994464864130315,15.537254289757328,67.0643393042041,16.285881747309077,13.753491608231409,1,1,-1,1
2012-01-19,1302.75,1311.5,1299.25,1310.5,1310.5,1837168,1288.7002377933616,1264.3096006289643,19.44128880240672,16.748365466194166,69.30223494732039,17.4488208094142,14.492557448467966,1,1,-1,1
2012-01-20,1310.0,1311.75,1304.75,1310.75,1310.75,1420429,1292.7092854672958,1267.3057554270956,18.55262531652053,17.885438651938685,69.37015359238697,18.181051461383504,15.230256251051074,1,1,-1,1
2012-01-23,1307.5,1318.25,1305.0,1311.0,1311.0,1609178,1296.0348699277874,1270.124738947928,18.17386636534049,19.266033365076392,69.44296144146792,18.56748799541788,15.897702599924434,1,1,-1,1
2012-01-24,1311.25,1311.75,1301.5,1311.5,1311.5,1478167,1298.8467117590988,1272.794110628707,17.60787591067331,20.17872314463739,69.59860871592983,18.698542396778976,16.457870559295344,1,1,-1,1
2012-01-25,1311.25,1324.75,1303.0,1320.25,1320.25,1973502,1302.73821871199,1275.8557809107258,17.90374191705379,21.66198011514584,72.26140224445952,19.28613724232673,17.023523895901622,1,1,-1,0
2012-01-26,1320.75,1329.75,1309.25,1315.25,1315.25,2012742,1305.0130880370828,1278.3973434326144,18.08918892297852,23.256356362198524,68.5656950833844,19.127858135649376,17.444390743851173,1,1,-1,0
2012-01-27,1314.75,1319.25,1307.0,1312.5,1312.5,1730821,1306.3743447576132,1280.5975148240586,17.672103999908625,24.486616935856578,66.54972174846131,18.56649577986923,17.668811751054783,1,1,-1,0
2012-01-30,1314.0,1314.5,1296.0,1309.0,1309.0,1710571,1306.8517366198653,1282.4299332225064,17.73123942848658,24.48956141887294,63.971704282759575,17.635895691666974,17.66222853917722,1,1,1,0
2012-01-31,1309.0,1317.5,1302.25,1308.25,1308.25,1894426,1307.1059663253443,1284.0957439823446,17.55400804073754,24.666287445503336,63.40489067009916,16.6459851303498,17.458979857411737,1,1,1,1
2012-02-01,1307.75,1327.0,1303.75,1319.75,1319.75,1904608,1309.404881538918,1286.3960185641288,17.960864609256287,25.34766174479408,68.0757267899765,16.598095258886588,17.286802937706707,1,1,1,1
2012-02-02,1320.25,1326.0,1317.0,1322.75,1322.75,1357576,1311.8312667136602,1288.7414367212818,17.320802851452267,25.98036645127834,69.18082453857485,16.610738860915262,17.151590122348416,1,1,1,1
2012-02-03,1322.75,1342.0,1320.0,1339.0,1339.0,1710648,1316.7710364020857,1291.9839246747476,17.655031219205675,27.33039405381377,74.35855030353358,17.727644943861833,17.2668010866511,1,1,-1,0
2012-02-06,1336.5,1340.5,1330.25,1339.0,1339.0,1196876,1320.812666147161,1295.017219857022,17.126100417833843,28.583991113310947,74.35855030353358,18.40068936846228,17.493578743013337,1,1,-1,1
2012-02-07,1339.0,1345.75,1331.75,1344.75,1344.75,1498861,1325.164908665859,1298.2257863178593,16.902807530845713,29.977001331779128,76.01237376463885,19.17699836929228,17.830262668269125,1,1,-1,1
